Anime Title,Year Aired,Rating,Status,Number of Episode,Genre,Source
Kenka Banchou Otome: Girl Beats Boys,2017,6.43,Finished,12,['Action'],Source
Blassreiter,2008,6.88,Finished,24,"['Action', 'Drama', 'Sci-Fi']",Original
Mugen no Juunin: Immortal,2019,7.42,Finished,24,"['Action', 'Adventure', 'Drama', 'Supernatural']",Manga
IS: Infinite Stratos 2 - World Purge-hen,2014,6.85,Finished,1,"['Action', 'Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",Light novel
Super Crooks,2021,7.2,Finished,13,"['Action', 'Drama', 'Suspense']",Other
"Sokushi Cheat ga Saikyou sugite, Isekai no Yatsura ga Marude Aite ni Naranai n desu ga.",2024,6.33,Airing,12,"['Action', 'Adventure', 'Fantasy']",Light novel
Mahouka Koukou no Rettousei: Tsuioku-hen,2021,7.7,Finished,1,"['Action', 'Fantasy', 'Sci-Fi']",Light novel
Ex-Arm,2021,2.89,Finished,12,"['Action', 'Sci-Fi']",Manga
JoJo no Kimyou na Bouken: Adventure,2000,7.22,Finished,7,"['Action', 'Adventure', 'Drama', 'Supernatural']",Manga
Digimon Adventure tri. 2: Ketsui,2016,7.44,Finished,1,"['Action', 'Adventure', 'Comedy', 'Drama']",Original
Blue Gender,1999,7.02,Finished,26,"['Action', 'Adventure', 'Drama', 'Horror', 'Sci-Fi']",Original
Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen Taikai Kaisai!!,2005,6.78,Finished,1,['Action'],Game
Ikkitousen: Dragon Destiny,2007,6.74,Finished,12,"['Action', 'Ecchi']",Manga
Overlord: Ple Ple Pleiades,2015,6.96,Finished,8,"['Action', 'Comedy', 'Fantasy']",Light novel
Black Fox,2019,6.69,Finished,1,['Action'],Original
Overlord Movie 2: Shikkoku no Eiyuu,2017,7.67,Finished,1,"['Action', 'Fantasy']",Light novel
City Hunter,1987,7.91,Finished,51,"['Action', 'Comedy', 'Mystery']",Manga
Nozomanu Fushi no Boukensha,2024,7.45,Airing,12,"['Action', 'Adventure', 'Fantasy']",Light novel
No Guns Life 2nd Season,2020,7.08,Finished,12,"['Action', 'Drama', 'Sci-Fi']",Manga
Etotama,2015,6.8,Finished,12,"['Action', 'Comedy', 'Fantasy']",Source
Sonic X,2003,6.57,Finished,78,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",Game
Manyuu Hikenchou,2011,6.19,Finished,12,"['Action', 'Comedy', 'Ecchi']",Manga
Nanatsu no Taizai Movie 2: Hikari ni Norowareshi Mono-tachi,2021,7.13,Finished,1,"['Action', 'Adventure', 'Fantasy']",Manga
Ansatsu Kyoushitsu: Jump Festa 2013 Special,2013,7.17,Finished,1,"['Action', 'Comedy']",Manga
Naruto: Honoo no Chuunin Shiken! Naruto vs. Konohamaru!!,2011,7.17,Finished,1,"['Action', 'Adventure']",Manga
Kaibutsu Oujo,2007,6.98,Finished,25,"['Action', 'Comedy', 'Horror', 'Supernatural']",Manga
Towa no Quon 1: Utakata no Kaben,2011,7.28,Finished,1,"['Action', 'Sci-Fi', 'Supernatural']",Original
Girly Air Force,2019,6.14,Finished,12,"['Action', 'Sci-Fi']",Light novel
Toji no Miko,2018,6.79,Finished,24,"['Action', 'Fantasy']",Original
Tears to Tiara,2009,7.15,Finished,26,"['Action', 'Adventure', 'Fantasy']",Visual novel
Mo Dao Zu Shi: Wanjie Pian,2021,8.46,Finished,12,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery']",Web novel
Kaijuu 8-gou,2024,0.0,Not yet aired,?,"['Action', 'Sci-Fi']",Manga
Drifters (OVA),2017,7.53,Finished,2,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Manga
Rozen Maiden (2013),2013,7.33,Finished,13,"['Action', 'Comedy', 'Drama', 'Fantasy']",Manga
Nanatsu no Taizai: Eiyuu-tachi wa Hashagu,2018,7.06,Finished,1,"['Action', 'Adventure', 'Fantasy']",Manga
Kiba,2006,7.28,Finished,51,"['Action', 'Adventure', 'Fantasy']",Original
Sacred Seven,2011,6.58,Finished,12,"['Action', 'Sci-Fi']",Original
Top wo Nerae 2! Diebuster,2004,7.61,Finished,6,"['Action', 'Award Winning', 'Comedy', 'Drama', 'Sci-Fi']",Original
Gun x Sword,2005,7.26,Finished,26,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",Original
Metallic Rouge,2024,6.74,Airing,?,"['Action', 'Sci-Fi']",Original
Pokemon: Mewtwo! Ware wa Koko ni Ari,2000,7.07,Finished,1,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy']",Game
Yu☆Gi☆Oh! Zexal,2011,6.42,Finished,73,"['Action', 'Fantasy']",Manga
Macross Δ,2016,7.28,Finished,26,"['Action', 'Romance', 'Sci-Fi']",Original
Fairy Tail: 100 Years Quest,0000,0.0,Not yet aired,?,"['Action', 'Adventure', 'Fantasy']",Manga
Dragon Ball GT: Gokuu Gaiden! Yuuki no Akashi wa Suushinchuu,1997,6.55,Finished,1,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Manga
Sousei no Aquarion,2005,7.08,Finished,26,"['Action', 'Fantasy', 'Romance', 'Sci-Fi']",Original
Grisaia: Phantom Trigger The Animation,2019,6.9,Finished,2,['Action'],Visual novel
Shikabane Hime: Kuro,2009,7.26,Finished,12,"['Action', 'Horror', 'Supernatural']",Source
Caligula (TV),2018,5.99,Finished,12,"['Action', 'Sci-Fi']",Game
Dragonaut: The Resonance,2007,6.59,Finished,25,"['Action', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi']",Original
Gintama: The Semi-Final,2021,8.46,Finished,2,"['Action', 'Comedy']",Manga
One Piece Movie 07: Karakuri-jou no Mecha Kyohei,2006,7.19,Finished,1,"['Action', 'Adventure', 'Fantasy']",Manga
Revenger,2023,6.67,Finished,12,"['Action', 'Drama', 'Mystery']",Original
Ibara no Ou,2009,6.87,Finished,1,"['Action', 'Horror', 'Mystery', 'Sci-Fi']",Manga
Yi Ren Zhi Xia 2,2017,7.38,Finished,24,"['Action', 'Supernatural']",Web manga
Persona 3 the Movie 3: Falling Down,2015,7.6,Finished,1,"['Action', 'Fantasy', 'Supernatural']",Game
Gatchaman Crowds Insight,2015,7.24,Finished,12,"['Action', 'Sci-Fi']",Original
Saint Seiya: The Lost Canvas - Meiou Shinwa 2,2011,8.09,Finished,13,"['Action', 'Adventure', 'Supernatural']",Manga
One Piece: Heart of Gold,2016,7.49,Finished,1,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy']",Manga
Druaga no Tou: The Sword of Uruk,2009,7.18,Finished,12,"['Action', 'Adventure', 'Fantasy']",Game
Lodoss-tou Senki,1990,7.34,Finished,13,"['Action', 'Adventure', 'Fantasy']",Light novel
Gundam Build Fighters,2013,7.73,Finished,25,"['Action', 'Sci-Fi']",Original
Kemonozume,2006,7.35,Finished,13,"['Action', 'Avant Garde', 'Horror', 'Romance', 'Supernatural']",Original
Fate/Extra: Last Encore - Illustrias Tendousetsu,2018,6.51,Finished,3,"['Action', 'Fantasy']",Game
Fate/Grand Order: Shuukyoku Tokuiten - Kani Jikan Shinden Solomon,2021,7.76,Finished,1,"['Action', 'Fantasy', 'Supernatural']",Game
Pokemon Movie 13: Genei no Hasha Zoroark,2010,6.86,Finished,1,"['Action', 'Adventure', 'Fantasy']",Game
Toshokan Sensou,2008,7.43,Finished,12,"['Action', 'Comedy', 'Romance']",Novel
Dog Days'',2015,6.86,Finished,12,"['Action', 'Adventure', 'Fantasy']",Original
Super Dragon Ball Heroes,2018,5.32,Airing,?,"['Action', 'Comedy', 'Fantasy']",Source
Garo: Vanishing Line,2017,7.13,Finished,24,"['Action', 'Fantasy', 'Supernatural']",Original
Wu Liuqi: Zui Qiang Fa Xing Shi,2019,8.14,Finished,10,"['Action', 'Comedy', 'Drama', 'Mystery']",Original
Endride,2016,5.59,Finished,24,"['Action', 'Adventure', 'Fantasy']",Source
Quanzhi Fashi II,2017,6.76,Finished,12,"['Action', 'Fantasy']",Novel
Code Geass: Hangyaku no Lelouch II - Handou,2018,7.65,Finished,1,"['Action', 'Sci-Fi']",Original
Appleseed (Movie),2004,7.06,Finished,1,"['Action', 'Sci-Fi']",Manga
Digimon Adventure tri. 3: Kokuhaku,2016,7.61,Finished,1,"['Action', 'Adventure', 'Comedy', 'Drama']",Original
Persona 3 the Movie 4: Winter of Rebirth,2016,8.03,Finished,1,"['Action', 'Fantasy', 'Supernatural']",Game
Fate/strange Fake: Whispers of Dawn,2023,8.22,Finished,1,"['Action', 'Fantasy', 'Supernatural']",Light novel
Vampire in the Garden,2022,7.13,Finished,5,"['Action', 'Fantasy']",Original
Ookamikakushi,2010,6.3,Finished,12,"['Action', 'Horror', 'Mystery', 'Supernatural']",Visual novel
Kidou Senshi Gundam: The Origin,2015,8.33,Finished,6,"['Action', 'Sci-Fi']",Manga
Juu Ou Sei,2006,7.2,Finished,11,"['Action', 'Adventure', 'Drama', 'Mystery', 'Sci-Fi']",Manga
Fate/Grand Order: Shinsei Entaku Ryouiki Camelot 2 - Paladin; Agateram,2021,7.59,Finished,1,"['Action', 'Fantasy', 'Supernatural']",Game
Mardock Scramble: The First Compression,2010,7.42,Finished,1,"['Action', 'Sci-Fi']",Novel
Bubuki Buranki,2016,6.25,Finished,12,"['Action', 'Drama', 'Sci-Fi']",Original
Kamisama Dolls,2011,7.0,Finished,13,"['Action', 'Supernatural']",Manga
Accel World: Infinite∞Burst,2016,6.62,Finished,1,"['Action', 'Romance', 'Sci-Fi']",Light novel
Release the Spyce,2018,6.94,Finished,12,['Action'],Original
Gunslinger Stratos The Animation,2015,6.05,Finished,12,"['Action', 'Sci-Fi']",Game
Rinne no Lagrange,2012,6.89,Finished,12,"['Action', 'Comedy', 'Sci-Fi']",Original
Dragon Quest: Dai no Daibouken (2020),2020,7.73,Finished,100,"['Action', 'Adventure', 'Fantasy']",Manga
Boukensha ni Naritai to Miyako ni Deteitta Musume ga S-Rank ni Natteta,2023,6.79,Finished,13,"['Action', 'Adventure', 'Fantasy']",Light novel
Upotte!!,2012,6.45,Finished,10,"['Action', 'Comedy', 'Ecchi']",Manga
Ansatsu Kyoushitsu: Kagaijugyou-hen,2016,7.66,Finished,8,"['Action', 'Comedy']",Manga
Subarashiki Kono Sekai The Animation,2021,6.14,Finished,12,"['Action', 'Adventure']",Source
Bem,2019,6.07,Finished,12,"['Action', 'Supernatural']",Source
Arifureta Shokugyou de Sekai Saikyou 3rd Season,0000,0.0,Not yet aired,?,"['Action', 'Adventure', 'Fantasy']",Light novel
Ao no Exorcist: Kyoto Fujouou-hen OVA,2017,7.1,Finished,2,"['Action', 'Fantasy']",Manga
Shingeki no Kyojin Season 2 Movie: Kakusei no Houkou,2018,7.87,Finished,1,"['Action', 'Drama']",Manga
Sword Gai The Animation,2018,5.74,Finished,12,"['Action', 'Supernatural']",Source
Lupin III (2015),2015,7.89,Finished,24,"['Action', 'Adventure', 'Comedy', 'Mystery']",Manga
Date A Bullet: Nightmare or Queen,2020,7.64,Finished,1,"['Action', 'Sci-Fi']",Light novel
Majutsushi Orphen Hagure Tabi,2020,5.84,Finished,13,"['Action', 'Adventure', 'Drama', 'Fantasy']",Light novel
One Piece Movie 08: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi,2007,7.31,Finished,1,"['Action', 'Adventure', 'Fantasy']",Manga
Arifureta Shokugyou de Sekai Saikyou Specials,2019,6.72,Finished,2,"['Action', 'Adventure', 'Fantasy']",Source
A Kite,1998,6.53,Finished,2,"['Action', 'Drama', 'Hentai']",Original
Kenzen Robo Daimidaler,2014,6.13,Finished,12,"['Action', 'Comedy', 'Ecchi']",Manga
Kekkon Yubiwa Monogatari,2024,6.37,Airing,12,"['Action', 'Fantasy', 'Romance', 'Ecchi']",Manga
Tensei shitara Slime Datta Ken: Coleus no Yume,2023,7.62,Finished,3,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Manga
Slayers Next,1996,8.02,Finished,26,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Light novel
Sengoku Basara Ni,2010,7.5,Finished,12,"['Action', 'Fantasy']",Game
Mahou Shoujo Magical Destroyers,2023,6.29,Finished,12,"['Action', 'Fantasy', 'Suspense']",Original
Gintama: Shiroyasha Koutan,2008,8.35,Finished,1,"['Action', 'Comedy', 'Sci-Fi']",Manga
One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,2012,8.12,Finished,1,"['Action', 'Adventure', 'Fantasy']",Manga
King's Raid: Ishi wo Tsugumono-tachi,2020,6.04,Finished,26,"['Action', 'Adventure', 'Fantasy']",Source
Pokemon Best Wishes! Season 2,2012,6.44,Finished,24,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Game
Cheating Craft,2016,5.38,Finished,12,"['Action', 'Comedy']",Novel
Phantasy Star Online 2 The Animation,2016,6.3,Finished,12,"['Action', 'Sci-Fi']",Game
R.O.D: The TV,2003,7.52,Finished,26,"['Action', 'Adventure', 'Comedy', 'Drama', 'Sci-Fi']",Manga
Fate/Grand Order: Zettai Majuu Sensen Babylonia - Initium Iter,2019,7.14,Finished,1,"['Action', 'Fantasy', 'Supernatural']",Game
Kidou Butouden G Gundam,1994,7.58,Finished,49,"['Action', 'Drama', 'Romance', 'Sci-Fi']",Original
JoJo no Kimyou na Bouken: Phantom Blood,2007,7.72,Finished,1,"['Action', 'Adventure', 'Horror']",Manga
Mugen no Juunin,2008,6.82,Finished,13,"['Action', 'Adventure', 'Drama', 'Supernatural']",Manga
Black★Rock Shooter,2008,7.04,Finished,1,"['Action', 'Fantasy']",Other
Jikan no Shihaisha,2017,6.3,Finished,13,"['Action', 'Supernatural']",Manga
Ninja Kamui,2024,8.48,Airing,12,"['Action', 'Fantasy', 'Sci-Fi']",Original
Dragon Ball Movie 1: Shen Long no Densetsu,1986,6.76,Finished,1,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Manga
Ikkitousen: Great Guardians,2008,6.71,Finished,12,"['Action', 'Ecchi']",Manga
Bakuten Shoot Beyblade 2002,2002,6.72,Finished,51,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Sports']",Manga
R.O.D: Read or Die,2001,7.62,Finished,3,"['Action', 'Adventure', 'Mystery', 'Sci-Fi']",Light novel
Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato desu kara,2010,7.44,Finished,1,"['Action', 'Fantasy', 'Sci-Fi']",Manga
Kami no Tou 2nd Season,2024,0.0,Not yet aired,?,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery']",Web manga
Sumomomo Momomo: Chijou Saikyou no Yome,2006,6.84,Finished,22,"['Action', 'Comedy', 'Romance']",Manga
Gibiate,2020,3.81,Finished,12,"['Action', 'Fantasy', 'Horror']",Source
Bastard!! Ankoku no Hakaishin (ONA),2022,6.61,Finished,13,"['Action', 'Adventure', 'Fantasy', 'Ecchi']",Manga
Godzilla: S.P,2021,6.65,Finished,13,"['Action', 'Award Winning', 'Mystery', 'Sci-Fi']",Source
Granblue Fantasy The Animation Season 2,2019,6.74,Finished,12,"['Action', 'Adventure', 'Fantasy']",Game
Shoumetsu Toshi,2019,5.49,Finished,12,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery']",Game
Captain Earth,2014,6.4,Finished,25,"['Action', 'Romance', 'Sci-Fi']",Original
Hortensia Saga,2021,5.83,Finished,12,"['Action', 'Adventure', 'Fantasy']",Game
Hametsu no Mars,2005,2.22,Finished,1,"['Action', 'Horror', 'Sci-Fi']",Visual novel
"One Piece Movie 09: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura",2008,7.44,Finished,1,"['Action', 'Adventure', 'Fantasy']",Manga
Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou,2015,7.66,Finished,1,"['Action', 'Mystery', 'Supernatural']",Light novel
Rekka no Honoo,1997,7.34,Finished,42,"['Action', 'Adventure']",Manga
K: Seven Stories Movie 1 - R:B - Blaze,2018,7.41,Finished,1,"['Action', 'Drama', 'Supernatural']",Original
Ayakashi Triangle,2023,6.44,Finished,12,"['Action', 'Comedy', 'Romance', 'Supernatural', 'Ecchi']",Manga
Owari no Seraph: The Beginning of the End,2015,7.25,Finished,1,"['Action', 'Drama', 'Supernatural']",Manga
Vividred Operation,2013,6.44,Finished,12,"['Action', 'Sci-Fi', 'Ecchi']",Original
Fuuto Tantei,2022,7.32,Finished,12,"['Action', 'Mystery', 'Supernatural']",Manga
Final Fantasy VII: Last Order,2005,7.29,Finished,1,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Sci-Fi']",Game
Nanatsu no Taizai: Imashime no Fukkatsu Joshou,2018,7.23,Finished,1,"['Action', 'Adventure', 'Fantasy']",Manga
Afro Samurai Movie,2007,7.54,Finished,1,"['Action', 'Adventure']",Original
"Naruto: Shippuuden - Shippuu! ""Konoha Gakuen"" Den",2008,7.14,Finished,1,['Action'],Manga
Tatakau Shisho: The Book of Bantorra,2009,7.19,Finished,27,"['Action', 'Fantasy']",Light novel
Nobunagun,2014,6.66,Finished,13,"['Action', 'Sci-Fi']",Manga
Mahou Shoujo Lyrical Nanoha A's,2005,7.96,Finished,13,"['Action', 'Comedy', 'Drama', 'Fantasy']",Original
Revisions,2019,6.02,Finished,12,"['Action', 'Sci-Fi']",Original
One Punch Man 2nd Season Commemorative Special,2019,7.0,Finished,1,"['Action', 'Comedy']",Web manga
Dragon Ball Movie 2: Majinjou no Nemurihime,1987,6.73,Finished,1,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",Manga
Yu☆Gi☆Oh! Arc-V,2014,6.71,Finished,148,"['Action', 'Fantasy']",Manga
Ishura,2024,6.54,Airing,12,"['Action', 'Adventure', 'Fantasy']",Light novel
Edens Zero 2nd Season,2023,7.42,Finished,25,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Manga
Karas,2005,7.37,Finished,6,"['Action', 'Fantasy', 'Sci-Fi']",Original
Toaru Ossan no VRMMO Katsudouki,2023,6.4,Finished,12,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Light novel
Lupin the Third: Mine Fujiko to Iu Onna,2012,7.77,Finished,13,"['Action', 'Adventure', 'Award Winning', 'Comedy', 'Ecchi']",Manga
Hakkenden: Touhou Hakken Ibun 2nd Season,2013,7.61,Finished,13,"['Action', 'Fantasy', 'Mystery']",Manga
Shakugan no Shana Movie,2007,7.37,Finished,1,"['Action', 'Fantasy', 'Romance']",Light novel
Mononogatari,2023,7.25,Finished,12,"['Action', 'Fantasy']",Manga
Godzilla 1: Kaijuu Wakusei,2017,6.43,Finished,1,"['Action', 'Adventure', 'Sci-Fi']",Original
Kidou Senshi Gundam 00 Movie: A Wakening of the Trailblazer,2010,7.3,Finished,1,"['Action', 'Sci-Fi']",Original
Overlord: Ple Ple Pleiades - Nazarick Saidai no Kiki,2016,6.93,Finished,1,"['Action', 'Comedy', 'Fantasy']",Light novel
One Piece 3D: Mugiwara Chase,2011,6.92,Finished,1,"['Action', 'Adventure', 'Fantasy']",Manga
Tsubasa: Shunraiki,2009,8.09,Finished,2,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']",Manga
Ni no Kuni,2019,6.44,Finished,1,"['Action', 'Adventure', 'Fantasy']",Game
Wu Liuqi: Xuanwu Guo Pian,2021,8.3,Finished,10,"['Action', 'Adventure', 'Comedy', 'Drama', 'Mystery']",Original
Shangri-La,2009,7.04,Finished,24,"['Action', 'Drama', 'Sci-Fi']",Novel
Asura Cryin' 2,2009,7.24,Finished,13,"['Action', 'Fantasy', 'Sci-Fi']",Light novel
Tales of Zestiria the Cross: Saiyaku no Jidai,2016,7.23,Finished,1,"['Action', 'Adventure', 'Fantasy']",Game
Kingdom 4th Season,2022,8.74,Finished,26,['Action'],Source
Rental Magica,2007,7.0,Finished,24,"['Action', 'Fantasy', 'Mystery']",Light novel
Break Blade Movie 2: Ketsubetsu no Michi,2010,7.71,Finished,1,"['Action', 'Fantasy']",Source
One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,2013,8.19,Finished,1,"['Action', 'Adventure', 'Fantasy']",Manga
Terra e... (TV),2007,7.87,Finished,24,"['Action', 'Drama', 'Sci-Fi']",Source
Dragon Ball Movie 4: Saikyou e no Michi,1996,7.13,Finished,1,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",Manga
Kämpfer für die Liebe,2011,6.44,Finished,2,"['Action', 'Comedy', 'Romance', 'Ecchi']",Light novel
Dogs: Bullets & Carnage,2009,7.3,Finished,4,"['Action', 'Drama', 'Sci-Fi']",Manga
Maken-Ki! OVA,2012,6.59,Finished,2,"['Action', 'Ecchi']",Source
Shuumatsu no Walküre II Part 2,2023,7.56,Finished,5,"['Action', 'Drama', 'Fantasy']",Source
Zuihou de Zhaohuan Shi,2022,6.57,Finished,12,"['Action', 'Adventure', 'Drama', 'Fantasy']",Web manga
Gunslinger Girl: Il Teatrino,2008,7.12,Finished,13,"['Action', 'Drama', 'Sci-Fi']",Manga
Rozen Maiden: Ouvertüre,2006,7.72,Finished,2,"['Action', 'Comedy', 'Drama', 'Fantasy']",Manga
Musaigen no Phantom World: Mizutama no Kiseki,2016,6.8,Finished,1,"['Action', 'Comedy', 'Fantasy', 'Ecchi']",Light novel
Angolmois: Genkou Kassenki,2018,7.12,Finished,12,"['Action', 'Drama']",Web manga
Imawa no Kuni no Alice,2014,7.27,Finished,3,"['Action', 'Supernatural', 'Suspense']",Source
IS: Infinite Stratos 2 - Hitonatsu no Omoide,2013,6.86,Finished,1,"['Action', 'Comedy', 'Sci-Fi']",Light novel
Under Ninja,2023,6.93,Finished,12,['Action'],Manga
Shin Kidou Senki Gundam Wing: Endless Waltz Special,1998,7.78,Finished,1,"['Action', 'Drama', 'Sci-Fi']",Original
Kingsglaive: Final Fantasy XV,2016,7.4,Finished,1,['Action'],Game
Monochrome Factor,2008,6.94,Finished,24,"['Action', 'Boys Love', 'Supernatural']",Manga
Senki Zesshou Symphogear G,2013,7.46,Finished,13,"['Action', 'Sci-Fi']",Original
Brave Witches,2016,6.79,Finished,12,"['Action', 'Sci-Fi', 'Ecchi']",Original
Meitantei Conan Movie 13: Shikkoku no Chaser,2009,8.21,Finished,1,"['Action', 'Mystery']",Manga
Baraou no Souretsu,2022,6.36,Finished,24,"['Action', 'Drama', 'Supernatural']",Manga
Fate/Grand Order: Moonlight/Lostroom,2017,6.31,Finished,1,"['Action', 'Fantasy', 'Supernatural']",Game
Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari,2016,5.85,Finished,12,"['Action', 'Sci-Fi']",Original
Tensei shitara Slime Datta Ken: Kanwa - Hinata Sakaguchi,2021,6.78,Finished,1,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Manga
Pokemon Movie 20: Kimi ni Kimeta!,2017,7.13,Finished,1,"['Action', 'Adventure', 'Comedy']",Game
Break Blade Movie 3: Kyoujin no Ato,2010,7.77,Finished,1,"['Action', 'Fantasy']",Source
Date A Live V,2024,0.0,Not yet aired,12,"['Action', 'Fantasy', 'Romance', 'Sci-Fi']",Light novel
Digimon Adventure tri. 4: Soushitsu,2017,7.27,Finished,1,"['Action', 'Adventure', 'Comedy', 'Drama']",Original
Youjo Senki: Sabaku no Pasta Daisakusen,2021,7.45,Finished,1,"['Action', 'Fantasy']",Light novel
Pokemon Generations,2016,7.47,Finished,18,"['Action', 'Adventure', 'Fantasy']",Game
Wu Shan Wu Xing (2020),2020,7.81,Finished,3,"['Action', 'Fantasy']",Original
Wizard Barristers: Benmashi Cecil,2014,6.17,Finished,12,"['Action', 'Fantasy']",Original
Peace Maker Kurogane,2003,7.3,Finished,24,"['Action', 'Comedy']",Manga
Hakuouki: Reimeiroku,2012,7.43,Finished,12,"['Action', 'Drama', 'Supernatural']",Visual novel
Ao no 6-gou,1998,7.0,Finished,4,"['Action', 'Adventure', 'Award Winning', 'Sci-Fi']",Manga
Dragon Ball Movie 3: Makafushigi Daibouken,1988,6.82,Finished,1,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",Manga
Ninja Batman,2018,6.07,Finished,1,['Action'],Other
Break Blade Movie 4: Sanka no Chi,2010,7.82,Finished,1,"['Action', 'Fantasy']",Source
Murder Princess,2007,6.97,Finished,6,"['Action', 'Adventure', 'Fantasy']",Manga
Amatsuki,2008,6.87,Finished,13,"['Action', 'Fantasy', 'Mystery']",Manga
Jujutsu Kaisen: Shimetsu Kaiyuu,0000,0.0,Not yet aired,?,"['Action', 'Fantasy']",Manga
Planet With,2018,7.15,Finished,12,"['Action', 'Sci-Fi']",Original
Shijou Saikyou no Deshi Kenichi OVA,2012,7.88,Finished,11,"['Action', 'Comedy']",Manga
Hidan no Aria: Butei ga Kitarite Onsen Kenshuu,2011,6.75,Finished,1,"['Action', 'Comedy', 'Mystery', 'Romance']",Light novel
Seven Knights Revolution: Eiyuu no Keishousha,2021,6.31,Finished,12,"['Action', 'Adventure', 'Fantasy']",Source
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II: Past & Future,2019,6.86,Finished,1,"['Action', 'Adventure', 'Fantasy']",Light novel
Saint Seiya: Meiou Hades Juuni Kyuu-hen,2002,8.05,Finished,13,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Manga
Tensei shitara Ken deshita 2,0000,0.0,Not yet aired,?,"['Action', 'Adventure', 'Fantasy']",Light novel
