Anime Title,Year Aired,Rating,Status,Number of Episode,Genre,Source
"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru 2nd Season",0000,0.0,Not yet aired,?,"['Action', 'Drama', 'Fantasy', 'Mystery', 'Romance']",Light novel
Boku no Kanojo ga Majimesugiru Sho-bitch na Ken OVA,2018,6.35,Finished,1,"['Comedy', 'Romance', 'Ecchi']",Source
Hayate no Gotoku! Cuties,2013,7.02,Finished,12,"['Comedy', 'Romance']",Manga
Koukyoushihen Eureka Seven: Pocket ga Niji de Ippai,2009,7.13,Finished,1,"['Adventure', 'Romance', 'Sci-Fi']",Source
Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.,2014,7.04,Finished,1,"['Comedy', 'Romance']",4-koma manga
Kanokon: Manatsu no Dai Shanikusai,2009,6.54,Finished,2,"['Romance', 'Ecchi']",Light novel
Sengoku Night Blood,2017,6.15,Finished,12,"['Fantasy', 'Romance']",Visual novel
Mermaid Melody Pichi Pichi Pitch Pure,2004,7.21,Finished,39,"['Adventure', 'Comedy', 'Fantasy', 'Romance']",Source
Kidou Senshi Gundam 0083: Stardust Memory,1991,7.23,Finished,13,"['Adventure', 'Drama', 'Romance', 'Sci-Fi']",Original
"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen Season II",2024,0.0,Not yet aired,?,"['Action', 'Fantasy', 'Romance']",Source
Nazo no Kanojo X: Nazo no Natsu Matsuri,2012,7.28,Finished,1,"['Mystery', 'Romance', 'Ecchi']",Manga
Nodame Cantabile: Finale - Mine to Kiyora no Saikai,2010,7.8,Finished,1,"['Comedy', 'Romance']",Manga
DNA²,1994,6.64,Finished,12,"['Comedy', 'Romance', 'Sci-Fi']",Source
Tong Ling Fei,2018,7.59,Finished,16,"['Comedy', 'Drama', 'Romance']",Web manga
Da Yu Hai Tang (Movie),2016,7.47,Finished,1,"['Adventure', 'Drama', 'Romance', 'Supernatural']",Original
Mahouka Koukou no Rettousei 3rd Season,2024,0.0,Not yet aired,?,"['Action', 'Fantasy', 'Romance', 'Sci-Fi']",Light novel
Sora no Manimani,2009,7.05,Finished,12,"['Comedy', 'Romance']",Manga
Tokyo Mew Mew New ♡,2022,6.61,Finished,12,"['Fantasy', 'Romance', 'Sci-Fi']",Source
Macademi Wasshoi!,2008,6.91,Finished,12,"['Comedy', 'Fantasy', 'Romance', 'Ecchi']",Light novel
Hatena☆Illusion,2020,5.4,Finished,12,"['Comedy', 'Romance', 'Supernatural']",Light novel
Kyoushirou to Towa no Sora,2007,6.39,Finished,12,"['Drama', 'Romance']",Manga
Boku wa Imouto ni Koi wo Suru,2005,6.19,Finished,1,['Romance'],Manga
Kimi no Iru Machi: Tasogare Kousaten,2012,7.18,Finished,2,"['Drama', 'Romance']",Manga
Aa! Megami-sama! Movie,2000,7.54,Finished,1,"['Comedy', 'Romance', 'Supernatural']",Original
Cardcaptor Sakura: Clear Card-hen Prologue - Sakura to Futatsu no Kuma,2017,7.76,Finished,1,"['Fantasy', 'Romance']",Manga
Fate/stay night TV Reproduction,2010,6.83,Finished,2,"['Action', 'Fantasy', 'Romance', 'Supernatural']",Visual novel
Tenjou Tenge: The Ultimate Fight,2005,7.02,Finished,2,"['Action', 'Drama', 'Romance', 'Supernatural']",Manga
Ookami to Koushinryou: Merchant Meets the Wise Wolf,2024,0.0,Not yet aired,?,"['Adventure', 'Drama', 'Fantasy', 'Romance']",Light novel
Huyao Xiao Hongniang,2015,7.16,Finished,13,"['Comedy', 'Romance', 'Supernatural']",Source
Bokutachi wa Benkyou ga Dekinai! Chapel no Kane wa [X] wo Shukufuku Suru,2020,7.36,Finished,1,"['Comedy', 'Romance']",Source
Kemeko Deluxe!,2008,6.54,Finished,12,"['Action', 'Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",Manga
Uta no☆Prince-sama♪ Maji Love Legend Star,2016,7.14,Finished,13,"['Comedy', 'Romance']",Visual novel
Lamune,2005,6.79,Finished,12,"['Drama', 'Romance']",Source
Hitsugi no Chaika: Nerawareta Hitsugi/Yomigaeru Iseki,2015,6.99,Finished,1,"['Action', 'Adventure', 'Fantasy', 'Romance']",Light novel
Baka to Test to Shoukanjuu: Mondai - Christmas ni Tsuite Kotae Nasai,2009,6.62,Finished,1,"['Comedy', 'Romance']",Light novel
Saiunkoku Monogatari 2nd Season,2007,8.02,Finished,39,"['Adventure', 'Fantasy', 'Romance']",Light novel
Air in Summer,2005,7.29,Finished,2,"['Comedy', 'Drama', 'Romance', 'Supernatural']",Visual novel
Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,2009,7.08,Finished,9,"['Action', 'Fantasy', 'Romance']",Original
Yoake Mae yori Ruriiro na: Crescent Love,2006,7.09,Finished,12,"['Comedy', 'Romance', 'Sci-Fi']",Visual novel
Yojouhan Time Machine Blues,2022,8.18,Finished,6,"['Comedy', 'Mystery', 'Romance', 'Suspense']",Novel
Nil Admirari no Tenbin,2018,6.66,Finished,12,"['Fantasy', 'Romance']",Visual novel
Papa no Iukoto wo Kikinasai!: Pokkapoka,2012,7.17,Finished,1,"['Comedy', 'Romance']",Light novel
Akaneiro ni Somaru Saka: Hardcore,2009,6.38,Finished,1,"['Comedy', 'Romance', 'Ecchi']",Visual novel
Otome Game Sekai wa Mob ni Kibishii Sekai desu 2nd Season,0000,0.0,Not yet aired,?,"['Action', 'Fantasy', 'Romance']",Light novel
Glass no Kamen (2005),2005,8.04,Finished,51,"['Drama', 'Romance']",Manga
School Days ONA,2005,5.81,Finished,1,"['Drama', 'Romance']",Visual novel
Genius Party,2007,7.13,Finished,7,"['Action', 'Avant Garde', 'Fantasy', 'Romance', 'Sci-Fi']",Original
Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken 2nd Season,0000,0.0,Not yet aired,?,['Romance'],Light novel
Koi to Senkyo to Chocolate: Koi Imouto!,2013,6.82,Finished,1,"['Drama', 'Romance']",Visual novel
I My Me! Strawberry Eggs,2001,6.75,Finished,13,"['Comedy', 'Drama', 'Romance']",Original
Papa no Iukoto wo Kikinasai! OVA,2013,7.32,Finished,2,"['Comedy', 'Romance']",Light novel
Koi to Uso: Isshou no Koi/Koi no Kimochi,2018,6.45,Finished,1,"['Drama', 'Romance']",Web manga
Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!,2009,7.3,Finished,1,"['Action', 'Comedy', 'Romance']",Manga
"Love Hina: Motoko no Sentaku, Koi ka Ken... ""Naku na""",2000,7.21,Finished,1,"['Drama', 'Romance']",Manga
Nozo x Kimi,2014,6.36,Finished,3,"['Comedy', 'Romance', 'Ecchi']",Manga
Chobits Recap,2003,6.94,Finished,1,"['Comedy', 'Drama', 'Romance', 'Sci-Fi', 'Ecchi']",Manga
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta… Movie,2023,6.65,Finished,1,"['Comedy', 'Fantasy', 'Romance']",Light novel
Astarotte no Omocha! EX,2011,6.55,Finished,1,"['Comedy', 'Fantasy', 'Romance', 'Ecchi']",Manga
Neo Angelique Abyss,2008,6.79,Finished,13,"['Comedy', 'Fantasy', 'Romance']",Visual novel
InuYasha: Kuroi Tessaiga,2008,7.74,Finished,1,"['Action', 'Adventure', 'Fantasy', 'Romance']",Manga
Hatenkou Yuugi,2008,7.1,Finished,10,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance']",Manga
Wo de Tian Jie Nu You,2017,6.44,Finished,15,"['Adventure', 'Fantasy', 'Romance', 'Supernatural']",Source
Tokimeki Memorial: Only Love,2006,7.02,Finished,25,"['Comedy', 'Romance']",Game
Amagami SS+ Plus: Extra Episode+ Plus,2012,7.19,Finished,6,['Romance'],Visual novel
Shin Tenchi Muyou!,1997,6.87,Finished,26,"['Comedy', 'Romance', 'Sci-Fi']",Original
Nogizaka Haruka no Himitsu Finale ♪,2012,7.34,Finished,4,"['Comedy', 'Romance']",Light novel
Beatless Final Stage,2018,6.79,Finished,4,"['Action', 'Drama', 'Romance', 'Sci-Fi']",Light novel
Futari Ecchi,2002,6.32,Finished,4,"['Comedy', 'Romance', 'Ecchi']",Manga
D.C.II: Da Capo II,2007,6.86,Finished,13,"['Drama', 'Romance', 'Ecchi']",Visual novel
Kishin Houkou Demonbane (TV),2006,6.53,Finished,12,"['Action', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi']",Visual novel
Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,2011,7.17,Finished,6,"['Comedy', 'Romance']",Light novel
Happiness!,2006,6.35,Finished,12,"['Comedy', 'Romance']",Visual novel
Aishen Qiaokeli-ing...II,2017,7.04,Finished,15,"['Comedy', 'Romance']",Web manga
"Tantei wa Mou, Shindeiru. Season 2",0000,0.0,Not yet aired,?,"['Comedy', 'Mystery', 'Romance']",Light novel
Final Approach,2004,6.51,Finished,13,"['Comedy', 'Drama', 'Romance']",Source
Touch,1985,8.0,Finished,101,"['Drama', 'Romance', 'Sports']",Manga
Futakoi,2004,6.43,Finished,13,"['Comedy', 'Romance']",Original
Armitage III,1995,6.98,Finished,4,"['Action', 'Adventure', 'Romance', 'Sci-Fi']",Original
Wonderful Days,2003,6.98,Finished,1,"['Action', 'Drama', 'Romance', 'Sci-Fi']",Original
Magikano,2006,6.31,Finished,13,"['Comedy', 'Fantasy', 'Romance']",Manga
Shakugan no Shana: Koi to Onsen no Kougai Gakushuu!,2006,7.15,Finished,1,"['Comedy', 'Fantasy', 'Romance', 'Ecchi']",Light novel
12-sai.: Chicchana Mune no Tokimeki,2016,6.4,Finished,12,['Romance'],Manga
Urusei Yatsura (2022) 2nd Season,2024,7.7,Airing,23,"['Comedy', 'Romance', 'Sci-Fi']",Manga
Higashi no Eden: Air Communication,2009,7.56,Finished,1,"['Mystery', 'Romance', 'Sci-Fi', 'Suspense']",Original
Zegapain,2006,7.29,Finished,26,"['Action', 'Romance', 'Sci-Fi']",Original
Tsuki ga Kirei Special,2017,7.26,Finished,1,"['Comedy', 'Romance']",Original
Kimi ni Todoke 3rd Season,2024,0.0,Not yet aired,?,"['Drama', 'Romance']",Manga
Seikai no Senki,2000,7.66,Finished,13,"['Action', 'Romance', 'Sci-Fi']",Light novel
Magic Knight Rayearth II,1995,7.51,Finished,29,"['Adventure', 'Drama', 'Fantasy', 'Romance']",Manga
D.C.S.S: Da Capo Second Season,2005,6.94,Finished,26,"['Comedy', 'Drama', 'Romance', 'Supernatural']",Visual novel
Fantastic Children,2004,7.54,Finished,26,"['Adventure', 'Fantasy', 'Mystery', 'Romance', 'Sci-Fi', 'Suspense']",Original
IS: Infinite Stratos 2 - Infinite Wedding,2016,6.38,Finished,1,"['Comedy', 'Romance']",Light novel
Ultra Maniac,2003,7.16,Finished,26,"['Comedy', 'Romance']",Manga
Kiniro no Corda: Secondo Passo,2009,7.11,Finished,2,['Romance'],Visual novel
Lodoss-tou Senki: Eiyuu Kishi Den,1998,7.12,Finished,27,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']",Novel
Tomodachi no Imouto ga Ore ni dake Uzai,0000,0.0,Not yet aired,?,"['Comedy', 'Romance']",Light novel
"Kyou, Koi wo Hajimemasu",2010,6.45,Finished,2,['Romance'],Manga
Watashi no Shiawase na Kekkon 2nd Season,0000,0.0,Not yet aired,?,"['Drama', 'Fantasy', 'Romance']",Novel
Momochi-san Chi no Ayakashi Ouji,2024,6.29,Airing,12,"['Fantasy', 'Romance']",Manga
Nekopara: Koneko no Hi no Yakusoku,2018,7.01,Finished,1,"['Comedy', 'Romance']",Source
Saber Marionette J,1996,7.38,Finished,25,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']",Original
Ranma ½ OVA,1993,7.73,Finished,6,"['Action', 'Comedy', 'Romance', 'Ecchi']",Source
Osake wa Fuufu ni Natte kara: Yuzu Atsukan,2018,7.05,Finished,1,"['Comedy', 'Gourmet', 'Romance']",Web manga
Mahoromatic: Motto Utsukushii Mono,2002,7.13,Finished,14,"['Comedy', 'Drama', 'Romance', 'Sci-Fi', 'Ecchi']",Source
Ashita no Nadja,2003,7.59,Finished,50,"['Adventure', 'Drama', 'Romance']",Original
Hanaukyou Maid-tai,2001,6.57,Finished,12,"['Comedy', 'Romance', 'Ecchi']",Manga
Kirarin☆Revolution,2006,7.07,Finished,153,"['Comedy', 'Drama', 'Romance']",Source
Love Hina Final Selection,2001,7.15,Finished,1,"['Comedy', 'Romance', 'Ecchi']",Manga
Heart no Kuni no Alice: Wonderful Wonder World,2011,6.02,Finished,1,"['Fantasy', 'Romance']",Visual novel
Gift: Eternal Rainbow,2006,6.57,Finished,12,"['Comedy', 'Drama', 'Romance']",Visual novel
Shinkyoku Soukai Polyphonica,2007,6.79,Finished,12,"['Drama', 'Fantasy', 'Romance']",Visual novel
Futakoi Alternative,2005,6.85,Finished,13,"['Comedy', 'Drama', 'Romance']",ufotable
Meitantei Conan Movie 21: Karakurenai no Love Letter,2017,7.67,Finished,1,"['Action', 'Drama', 'Mystery', 'Romance']",Manga
Mahou Sensei Negima!: Shiroki Tsubasa Ala Alba,2008,7.39,Finished,3,"['Adventure', 'Comedy', 'Romance', 'Supernatural', 'Ecchi']",Source
Hachimitsu to Clover Specials,2005,7.64,Finished,2,"['Comedy', 'Drama', 'Romance']",Manga
Macross 7,1994,7.18,Finished,49,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']",Source
Candy Candy,1976,7.57,Finished,115,"['Drama', 'Romance']",Manga
Macross F Movie 1: Itsuwari no Utahime,2009,7.78,Finished,1,"['Action', 'Romance', 'Sci-Fi']",Source
D.C.III: Da Capo III,2013,6.5,Finished,13,"['Drama', 'Romance', 'Ecchi']",Visual novel
Blue Seed,1994,7.0,Finished,26,"['Action', 'Adventure', 'Drama', 'Horror', 'Mystery', 'Romance', 'Supernatural']",Source
Hoshizora e Kakaru Hashi: Kakaru ka? Gakuensai ni Koi no Hashi,2011,6.81,Finished,1,"['Comedy', 'Romance', 'Ecchi']",Visual novel
Video Girl Ai,1992,7.19,Finished,6,"['Comedy', 'Drama', 'Romance', 'Ecchi']",Manga
Onegai☆Twins: Natsu wa Owaranai,2004,7.0,Finished,1,"['Comedy', 'Drama', 'Romance']",Original
Bishoujo Senshi Sailor Moon Eternal Movie 1,2021,7.56,Finished,1,"['Fantasy', 'Romance']",Source
Hand Maid May,2000,6.69,Finished,10,"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",Original
D.C.II S.S.: Da Capo II Second Season,2008,7.18,Finished,13,"['Comedy', 'Drama', 'Fantasy', 'Romance']",Visual novel
Venus Versus Virus,2007,6.34,Finished,12,"['Drama', 'Romance', 'Supernatural']",Manga
Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo 2nd Season,0000,0.0,Not yet aired,?,"['Comedy', 'Romance']",Manga
Nodame Cantabile Finale OVA,2010,7.55,Finished,1,"['Comedy', 'Romance']",Manga
Chouyaku Hyakuninisshu: Uta Koi.,2012,7.43,Finished,13,"['Comedy', 'Romance']",Manga
Tokyo Underground,2002,6.59,Finished,26,"['Action', 'Adventure', 'Romance', 'Sci-Fi']",Manga
Ore wo Suki nano wa Omae dake ka yo: Ore wa Teinei ni Susumeru,2019,6.67,Finished,1,"['Comedy', 'Romance']",Light novel
"Saikin, Imouto no Yousu ga Chotto Okashiinda ga. OVA",2014,6.39,Finished,1,"['Comedy', 'Romance', 'Supernatural', 'Ecchi']",Manga
Sword Art Online (Original Movie),0000,0.0,Not yet aired,1,"['Action', 'Adventure', 'Fantasy', 'Romance']",Light novel
"""Bungaku Shoujo"" Memoire",2010,7.25,Finished,3,"['Drama', 'Romance']",Light novel
Kimi ga Nozomu Eien: Next Season,2007,6.89,Finished,4,"['Drama', 'Romance']",Visual novel
Hiyokoi (2012),2012,6.68,Finished,3,['Romance'],Manga
Nodame Cantabile: Nodame to Chiaki no Umi Monogatari,2007,7.35,Finished,1,"['Comedy', 'Romance']",Manga
Umi Monogatari: Anata ga Ite Kureta Koto,2009,6.61,Finished,12,"['Drama', 'Fantasy', 'Romance']",Game
Hakubo,2019,6.52,Finished,1,['Romance'],Original
Douluo Dalu,2018,7.87,Finished,26,"['Action', 'Adventure', 'Fantasy', 'Romance']",Novel
Gimai Seikatsu,2024,0.0,Not yet aired,?,['Romance'],Light novel
Happy☆Lesson (TV),2002,6.61,Finished,13,"['Comedy', 'Drama', 'Romance']",Manga
3x3 Eyes,1991,6.71,Finished,4,"['Action', 'Fantasy', 'Horror', 'Romance']",Manga
Nodame Cantabile OVA,2009,7.42,Finished,1,"['Comedy', 'Romance']",Manga
Okusama wa Joshikousei (TV),2005,6.3,Finished,13,"['Comedy', 'Romance', 'Ecchi']",Manga
Brothers Conflict OVA,2014,6.5,Finished,2,['Romance'],Novel
Tenshi na Konamaiki,2002,7.42,Finished,50,"['Comedy', 'Romance']",Manga
"Haikara-san ga Tooru Movie 1: Benio, Hana no 17-sai",2017,7.48,Finished,1,"['Comedy', 'Romance']",Manga
Green Green OVA,2002,5.96,Finished,1,"['Comedy', 'Romance', 'Ecchi']",Visual novel
To Heart,1999,6.6,Finished,13,"['Drama', 'Romance']",Visual novel
Fortune Arterial: Akai Yakusoku - Tadoritsuita Basho,2011,6.86,Finished,1,"['Comedy', 'Fantasy', 'Romance']",Source
Macross F Movie 2: Sayonara no Tsubasa,2011,7.94,Finished,1,"['Action', 'Award Winning', 'Romance', 'Sci-Fi']",Source
Mahoutsukai ni Taisetsu na Koto: Natsu no Sora,2008,7.23,Finished,12,"['Drama', 'Romance', 'Slice of Life']",Manga
Aa! Megami-sama! Tatakau Tsubasa,2007,7.56,Finished,2,"['Comedy', 'Romance', 'Supernatural']",Manga
Eikoku Koi Monogatari Emma: Molders-hen,2007,7.81,Finished,12,"['Drama', 'Romance']",Manga
Aa! Megami-sama! (TV) Specials,2005,7.5,Finished,3,"['Comedy', 'Romance', 'Supernatural']",Manga
Ichigo 100% OVA,2005,6.83,Finished,4,"['Comedy', 'Romance', 'Ecchi']",Manga
Mamoru-kun ni Megami no Shukufuku wo!,2006,7.03,Finished,24,"['Comedy', 'Romance']",Light novel
Yeon-ae Haru Jeon Zero,2018,7.11,Finished,19,['Romance'],Source
Stand My Heroes: Piece of Truth,2019,5.77,Finished,12,"['Mystery', 'Romance']",Game
Kiniro no Corda: Blue♪Sky,2014,6.41,Finished,12,['Romance'],Visual novel
Canvas 2: Nijiiro no Sketch,2005,6.72,Finished,24,"['Comedy', 'Drama', 'Romance']",Visual novel
Uta no☆Prince-sama♪ Maji Love 2000%: Shining Star Xmas,2013,7.21,Finished,1,"['Comedy', 'Romance']",Visual novel
"Dakara Boku wa, H ga Dekinai. Recap",2012,6.46,Finished,1,"['Comedy', 'Romance', 'Supernatural', 'Ecchi']",Light novel
I''s Pure,2005,6.82,Finished,6,"['Comedy', 'Drama', 'Romance', 'Ecchi']",Source
"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken Specials",2016,6.45,Finished,6,"['Comedy', 'Romance', 'Ecchi']",Light novel
Kage kara Mamoru!,2006,6.58,Finished,12,"['Comedy', 'Romance']",Light novel
"Inari, Konkon, Koi Iroha. Inari, Konkon, Semishigure.",2014,6.86,Finished,1,"['Comedy', 'Romance', 'Supernatural']",Manga
DearS: Kin no Tama desu no?,2005,6.78,Finished,1,"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",Manga
Tokyo Marble Chocolate,2007,7.14,Finished,2,"['Drama', 'Romance']",Original
Yaoguai Mingdan,2014,6.8,Finished,18,"['Action', 'Comedy', 'Fantasy', 'Romance']",Web manga
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e PV,2015,6.99,Finished,1,"['Comedy', 'Romance']",Light novel
Mahoraba: Heartful Days,2005,7.29,Finished,26,"['Comedy', 'Drama', 'Romance']",Manga
Hataraki Man,2006,7.0,Finished,11,"['Comedy', 'Drama', 'Romance']",Manga
Mujaki no Rakuen,2014,5.87,Finished,3,"['Comedy', 'Romance', 'Ecchi']",Source
Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi,1995,7.31,Finished,1,"['Comedy', 'Romance']",Manga
"Iriya no Sora, UFO no Natsu",2005,6.91,Finished,6,"['Drama', 'Romance', 'Sci-Fi']",Light novel
Mitsu x Mitsu Drops,2006,5.89,Finished,2,"['Drama', 'Romance']",Manga
Aa! Megami-sama! Sorezore no Tsubasa Specials,2007,7.49,Finished,2,"['Comedy', 'Romance', 'Supernatural']",Manga
Ashita Sekai ga Owaru toshitemo,2019,6.35,Finished,1,"['Action', 'Drama', 'Romance', 'Sci-Fi']",Original
Gokinjo Monogatari,1995,7.63,Finished,50,"['Comedy', 'Drama', 'Romance']",Manga
Mamotte! Lollipop,2006,6.61,Finished,13,"['Adventure', 'Comedy', 'Romance']",Manga
Hinata no Aoshigure,2013,6.88,Finished,1,"['Adventure', 'Fantasy', 'Romance']",Original
"Maoyuu Maou Yuusha: Kono Monogatari wa, Niku dake de wa Nai no ja!",2013,6.75,Finished,1,"['Adventure', 'Fantasy', 'Romance']",Novel
Meng Qi Shi Shen,2018,7.29,Finished,12,"['Comedy', 'Drama', 'Gourmet', 'Romance']",Novel
Hantsu x Trash,2015,5.13,Finished,3,"['Comedy', 'Romance', 'Sports', 'Ecchi']",Manga
Rizelmine,2002,6.51,Finished,24,"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",Source
Sister Princess,2001,6.41,Finished,26,"['Comedy', 'Drama', 'Romance']",Light novel
Seishun Buta Yarou: Daigakusei-hen,0000,0.0,Not yet aired,?,"['Drama', 'Romance', 'Supernatural']",Light novel
Harukanaru Toki no Naka de: Hachiyou Shou,2004,6.99,Finished,26,"['Fantasy', 'Romance']",Visual novel
Koutetsu Tenshi Kurumi,1999,6.75,Finished,24,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance']",Original
There She Is!!,2003,7.75,Finished,5,"['Comedy', 'Romance']",Original
Kanojo ga Flag wo Oraretara: Christmas? Sonna Mono ga Boku ni Tsuuyou Suru to Omou no ka?,2014,6.7,Finished,1,"['Comedy', 'Romance']",Light novel
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... OVA,2021,6.86,Finished,1,"['Comedy', 'Drama', 'Fantasy', 'Romance']",Light novel
Mix: Meisei Story,2019,7.21,Finished,24,"['Drama', 'Romance', 'Sports']",Manga
Uchuu no Stellvia,2003,7.36,Finished,26,"['Action', 'Romance', 'Sci-Fi']",Original
Zutto Mae kara Suki deshita. Kokuhaku Jikkou Iinkai: Kinyoubi no Ohayou,2016,7.17,Finished,1,['Romance'],Music
Bishoujo Senshi Sailor Moon Eternal Movie 2,2021,7.73,Finished,1,"['Fantasy', 'Romance']",Source
Hananoi-kun to Koi no Yamai,2024,0.0,Not yet aired,?,['Romance'],Manga
Xie Wang Zhui Qi,2019,6.76,Finished,13,"['Action', 'Comedy', 'Drama', 'Fantasy', 'Romance']",Source
Nagareboshi Lens,2012,6.58,Finished,1,['Romance'],Manga
Makai Toshi Shinjuku,1988,6.16,Finished,1,"['Adventure', 'Horror', 'Romance', 'Supernatural']",Novel
Shinkyoku Soukai Polyphonica Crimson S,2009,7.12,Finished,12,"['Drama', 'Fantasy', 'Romance']",Light novel
Rec: Yurusarezarumono,2006,7.1,Finished,1,"['Comedy', 'Romance']",Manga
Toshokan Sensou: Kakumei no Tsubasa,2012,7.73,Finished,1,"['Action', 'Comedy', 'Romance']",Novel
Tenchi Muyou! in Love,1996,7.41,Finished,1,"['Action', 'Comedy', 'Romance', 'Sci-Fi']",Original
Fuyu no Sonata,2009,7.25,Finished,26,"['Drama', 'Romance']",Studio Comet
Hanaukyou Maid-tai: La Verite,2004,6.76,Finished,12,"['Comedy', 'Romance', 'Ecchi']",Manga
Aishang Ta de Liyou,2023,7.66,Finished,22,"['Drama', 'Romance']",Web manga
Pita Ten,2002,6.94,Finished,26,"['Comedy', 'Fantasy', 'Romance']",Manga
Seikai no Senki II,2001,7.79,Finished,10,"['Action', 'Romance', 'Sci-Fi']",Light novel
Devils Line: Anytime Anywhere,2018,6.93,Finished,1,"['Action', 'Drama', 'Romance', 'Supernatural']",Manga
Bishoujo Senshi Sailor Moon SuperS Specials,1995,7.38,Finished,3,['Romance'],Manga
Boys Be...,2000,6.4,Finished,13,"['Comedy', 'Romance']",Manga
Aquarion Logos,2015,5.71,Finished,26,"['Action', 'Fantasy', 'Romance', 'Sci-Fi']",Original
Fushigi Yuugi OVA,1996,7.13,Finished,3,"['Adventure', 'Fantasy', 'Romance']",Manga
Ai Tenshi Densetsu Wedding Peach,1995,6.79,Finished,51,"['Comedy', 'Fantasy', 'Romance']",Manga
Yesterday wo Utatte: Haishin-ban Episode,2020,6.63,Finished,6,"['Drama', 'Romance']",Manga
Cike Wu Liuqi Fanwai,2018,7.5,Finished,4,"['Action', 'Comedy', 'Drama', 'Mystery', 'Romance']",Original
Unnamed Memory,2024,0.0,Not yet aired,?,"['Adventure', 'Fantasy', 'Romance']",Light novel
Nanatsu-iro★Drops,2007,7.02,Finished,12,['Romance'],Visual novel
Kiniro no Corda: Primo Passo - Hitonatsu no Encore,2007,7.43,Finished,1,['Romance'],Visual novel
Arcana Famiglia: Capriccio - stile Arcana Famiglia,2013,6.75,Finished,1,"['Fantasy', 'Romance']",Visual novel
Isuca: Gokuraku,2015,6.24,Finished,1,"['Action', 'Comedy', 'Romance', 'Supernatural', 'Ecchi']",Manga
Brothers Conflict: Setsubou,2014,6.45,Finished,1,['Romance'],Novel
Aa! Megami-sama! (2011),2011,7.33,Finished,3,"['Comedy', 'Romance', 'Supernatural']",Manga
Soul Link,2006,6.09,Finished,12,"['Action', 'Adventure', 'Comedy', 'Romance', 'Sci-Fi']",Visual novel
Love♥Love?,2004,5.85,Finished,9,"['Comedy', 'Romance', 'Ecchi']",Source
Otona Joshi no Anime Time,2011,7.35,Finished,4,"['Drama', 'Romance']",The Answer Studio
